Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
8/5/2014, SAMUEL PRILIAC. FRENTE AL LOS ALPES, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, JUEVES, 3, ROCHA, CHUY, 828960, 6266075 
18/11/2014, CAMINO LUSSICH FRENTE A EMPRESA DE OMNIBUS, CAÍDA, LEVE, MARTES, 8, MALDONADO, CERRO PELADO, 684690, 6137440 
6/8/2014, RUTA 10 Y ENPALME DE ENTRADA A ANTONIOPOLIS, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 19, ROCHA, SIN DATOS, 759820, 6165640 
26/11/2014, , DESPISTE, SIN LESIONADOS, MIÉRCOLES, 0, MALDONADO, SIN DATOS, 733290, 6225925 
4/2/2014, MANUEL MELENDEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 7, TREINTA Y TRES, TREINTA Y TRES, 743490, 6320150 
12/3/2014, LINCOLN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 13, MALDONADO, PUNTA DEL ESTE, 687080, 6132610 
3/4/2014, ORLANDO PEDRAGOSA SIERRA, CAÍDA, GRAVE, JUEVES, 19, MALDONADO, PUNTA DEL ESTE, 689050, 6131575 
5/3/2014, LOS ARRECIFES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, MALDONADO, PUNTA DEL ESTE, 687730, 6129200 
15/1/2014, PARQUE ZORRILLA. AVENIDA J. DE IBARBOUROU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, CERRO LARGO, MELO, 765865, 6413770 
4/3/2014, GORLERO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, MALDONADO, PUNTA DEL ESTE, 688135, 6129620 
6/3/2014, CENTENARIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, CERRO LARGO, RIO BRANCO, 839335, 6388465 
1/5/2014, AVENIDA JOAQUIN DE VIANA (EX ARTIGAS), COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 19, MALDONADO, MALDONADO, 686075, 6135740 
10/4/2014, RUTA17 Y CAMINO PERINETTI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 745765, 6321880 
23/9/2014, RIVERA ENTRE SORIANO Y ROCHA, ATROPELLO DE PEATÓN, GRAVE, MARTES, 0, LAVALLEJA, JOSE PEDRO VARELA, 728875, 6295515 
2/7/2014, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, ROCHA, ROCHA, 744525, 6181420 
1/5/2014, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, TREINTA Y TRES, TREINTA Y TRES, 743575, 6319425 
14/10/2014, BATALLA DEL CERRITO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, MALDONADO, MALDONADO, 687435, 6135635 
4/10/2014, AVENIDA BRASIL ESQUINA CALLE LIBER SEREGNI, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, ROCHA, CHUY, 828880, 6266165 
3/6/2014, PEDRO DE ZEBALLOS, ATROPELLO DE PEATÓN, GRAVE, MARTES, 9, ROCHA, ROCHA, 746675, 6181970 
1/10/2014, RESALSERO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, MALDONADO, PUNTA DEL ESTE, 687895, 6129040 
30/12/2014, AVENIDA GARIBALDI, CAÍDA, SIN LESIONADOS, MARTES, 23, LAVALLEJA, MINAS, 662725, 6195055 
24/7/2014, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, ROCHA, ROCHA, 745945, 6180650 
29/7/2014, ATANASIO SIERRA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, TREINTA Y TRES, TREINTA Y TRES, 743760, 6319655 
22/11/2014, DOROTEO NAVARRETE Y EBER DA ROSA, CAÍDA, LEVE, SÁBADO, 19, CERRO LARGO, MELO, 766605, 6414390 
11/12/2014, GENERAL APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 17, CERRO LARGO, RIO BRANCO, 839165, 6387745 
14/10/2014, M. CURIE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, MALDONADO, PUNTA DEL ESTE, 687980, 6132540 
22/1/2014, RINCON, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 19, TREINTA Y TRES, ESTACION RINCON, 796550, 6362920 
29/1/2014, 25 DE MAYO Y MACIEL, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 10, LAVALLEJA, SOLIS DE MATAOJO, 640690, 6169965 
19/3/2014, VALENTIN OLIVERA ORTIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, TREINTA Y TRES, TREINTA Y TRES, 744295, 6320660 
2/7/2014, MALDONADO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MALDONADO, SAN CARLOS, 690840, 6148165 
11/2/2014, JACINTO MARIA ALVARIZA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 13, MALDONADO, SIN DATOS, 690135, 6147025 
27/8/2014, BENITO NARDONE, CAÍDA, SIN LESIONADOS, MIÉRCOLES, 11, MALDONADO, CERRO PELADO, 684755, 6138270 
7/1/2014, RESALSERO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 19, MALDONADO, PUNTA DEL ESTE, 687815, 6128955 
5/11/2014, RUTA 108 KM 28, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 12, LAVALLEJA, SIN DATOS, 640925, 6205380 
8/4/2014, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 20, TREINTA Y TRES, TREINTA Y TRES, 743530, 6319835 
