Fecha	 Calle	 Tipo de Siniestro	 Gravedad	 Dia Semana	 Hora	 Departamento	 Localidad	 X	 Y 
9/26/2017	 NO SE INGRESO	 ATROPELLO DE ANIMALES	 SIN LESIONADOS	 MARTES	 22	 ROCHA	 SIN DATOS	 761435	 6166885 
2/21/2017	 19 DE JUNIO ESQ VENTURA	 CAÍDA	 LEVE	 MARTES	 18	 CANELONES	 BARROS BLANCOS	 591130	 6152695 
5/23/2017	 CIRCUNVALACION Y SAN PABLO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 MARTES	 9	 MALDONADO	 PUNTA DEL ESTE	 690620	 6133320 
6/15/2017	 NO SE INGRESO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 14	 MONTEVIDEO	 SIN DATOS	 586460	 6148465 
10/19/2017	 JUAN BENITO BLANCO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 12	 MONTEVIDEO	 MONTEVIDEO	 577650	 6135950 
5/30/2017	 PERNAS	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 MARTES	 10	 MONTEVIDEO	 MONTEVIDEO	 578105	 6140425 
2/21/2017	 EDUARDO ACEVEDO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 MARTES	 11	 MONTEVIDEO	 MONTEVIDEO	 575415	 6137050 
5/25/2017	 INDEPENDENCIA	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 19	 FLORES	 TRINIDAD	 510070	 6292265 
8/17/2017	 ALFEREZ CAMPORA	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 7	 MALDONADO	 PUNTA DEL ESTE	 687385	 6134300 
2/23/2017	 SANTIAGO VAZQUEZ	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 2	 DURAZNO	 DURAZNO	 544295	 6305635 
2/16/2017	 SANTIAGO VAZQUEZ	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 14	 DURAZNO	 DURAZNO	 544720	 6306450 
10/5/2017	 AVENIDA INGENIERO FEDERICO CAPURRO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 23	 MONTEVIDEO	 MONTEVIDEO	 567145	 6140790 
5/11/2017	 RUTA UNO VIEJA	 ATROPELLO DE PEATÓN	 SIN LESIONADOS	 JUEVES	 4	 SAN JOSE	 DELTA DEL TIGRE Y VILLAS	 555300	 6152855 
4/6/2017	 MALDONADO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 8	 MONTEVIDEO	 MONTEVIDEO	 576060	 6136845 
10/19/2017	 GONZALEZ Y JUAN JOSE HERRERA	 COLISIÓN ENTRE VEHÍCULOS	 SIN LESIONADOS	 JUEVES	 14	 MALDONADO	 LA SONRISA	 685325	 6137335 
1/19/2017	 CARLOS ALBERTO CAL	 COLISIÓN ENTRE VEHÍCULOS	 SIN LESIONADOS	 JUEVES	 14	 MALDONADO	 SAN CARLOS	 690395	 6147765 
12/21/2017	 RUTA 74  Y  JOSE .P. VARELA 	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 7	 CANELONES	 SIN DATOS	 589765	 6153725 
12/14/2017	 AVENIDA GENERAL FLORES	 ATROPELLO DE PEATÓN	 LEVE	 JUEVES	 13	 MONTEVIDEO	 MONTEVIDEO	 576885	 6143210 
8/31/2017	 DIECIOCHO DE JULIO	 COLISIÓN ENTRE VEHÍCULOS	 SIN LESIONADOS	 JUEVES	 14	 MALDONADO	 SAN CARLOS	 690935	 6147945 
12/7/2017	 LEOPOLDO FUICA	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 15	 COLONIA	 ROSARIO	 467840	 6203235 
9/14/2017	 JUAN ZORRILLA DE SAN MARTIN	 ATROPELLO DE ANIMALES	 LEVE	 JUEVES	 4	 SAN JOSE	 DELTA DEL TIGRE Y VILLAS	 550675	 6154480 
